keyword,location,title,address,phone,website,rating,reviews,place_id,data_id,needs_scraping,email,facebook,instagram,linkedin,youtube,twitter,tiktok,scrape_status
interior designers,07078,"Elements Interior Design Studio, LLC","Westfield, NJ",(908) 588-2423,http://www.elementsinteriors.net/,4.8,20,10916115201873354854,,NO,"elements@elementsinteriors.net, mapelements@elementsinteriors.net",https://www.facebook.com/profile.php?id=100089862788520,https://www.instagram.com/p/DXHi5PJAHKM/,,,,,success
home builders,19041,Janiczek Homes LLC,"Villanova, PA",(484) 580-8104,http://www.janiczekhomes.com/,5.0,5,14713066789719459613,,NO,"19085484-580-8104info@janiczekhomes.com, info@janiczekhomes.com",https://www.facebook.com/janiczekhomes/,https://www.instagram.com/janiczekhomes/?hl=en,https://www.linkedin.com/company/janiczekhomes/,,,,success
interior designers,07723,"Kaleidoscope Interior Design, LLC",,(848) 218-9462,https://kidesignshop.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile&utm_content=website_button,5.0,4,4429547646477798655,,NO,,https://www.facebook.com/kidesignshop,https://www.instagram.com/kidesignshop/,,,,,success
interior designers,19085,Zinnia Design Studio,"Wayne, PA",(610) 773-5388,http://www.zinniadesignstudio.com/,5.0,11,4566147922201286441,,NO,info@zinniadesignstudio.com,,,,,,,success
general contractors,07723,New Jersey Construction,,(732) 426-9323,https://www.ilovenjc.com/,5.0,78,16316428210784570208,,NO,,https://facebook.com/100759396270833,https://instagram.com/ilovenjc,,,,,success
home builders,11976,Phil Kouffman Builder,"East Hampton, NY",(631) 831-8300,http://www.philkouffmanbuilder.com/,4.4,7,2900939803627705297,,NO,info@philkouffmanbuilder.com,https://www.facebook.com/philkouffmanbuilder/,http://instagram.com/philkouffmanbuilder,,https://www.youtube.com/@philkouffman443,,,success
architects,07723,"Vickery Studio Architecture, LLC","Brielle, NJ",(856) 210-0383,http://www.vickerystudio.com/,5.0,22,15652932665702443932,,NO,vickerystudio@comcast.netMailing,https://www.facebook.com/VickeryStudioArchitecture,//instagram.com/vickerystudio,https://www.linkedin.com/in/darren-vickery-ra-ncarb-66320813,//youtube.com/channel/UC85fUr8oqyYtowNJksRoyZw,,,success
interior designers,07723,Manning Design Group,"Asbury Park, NJ",(732) 299-7010,https://www.manningdesigngroup.com/,5.0,3,7930841053411288158,,NO,jana@manningdesigngroup.com,https://www.facebook.com/ManningDesignGroup,https://www.instagram.com/manningdesigngroup/,,,,,success
remodeling contractors,07723,Atlantic Home Remodeling,"Bradley Beach, NJ",(732) 900-6582,https://www.atlantichomeremodelingnj.com/,5.0,26,11604213375398440934,,NO,,https://www.facebook.com/AtlanticHomeRemodeling,https://www.instagram.com/atlantichomeremodelingnj/,,,,,success
architects,07620,"Michael Capo AIA Architect, LLC","Clifton, NJ",(973) 460-1168,https://www.mikecapo-architect.com/,5.0,3,1702124805915222309,,NO,ContactContactmikecapo12573@gmail.com,,,,,,,success
kitchen contractors,11568,Bathroom Pros NYC & LI,"Mineola, NY",(516) 888-6862,https://www.bathroomprosnyc.com/,4.7,54,11456591547691287671,,NO,,https://www.facebook.com/bathroomprosnyc,https://www.instagram.com/Bathroompros_nyc/,,https://www.youtube.com/channel/UCB2BndJlScTO1wl5i8rmAXg,https://twitter.com/nyc_bathroom,,success
general contractors,11568,Great Additions Construction Company Inc.,"Levittown, NY",(516) 799-8500,https://www.mygreataddition.com/,4.8,24,11005842613850608283,,NO,,,,,,,,403
general contractors,07723,Service Solutions & General Contracting,"Farmingdale, NJ",(732) 682-1505,http://servicesolutionsgc.com/,5.0,28,17922688426897277034,,NO,servicesolutionsgc@gmail.com,https://www.facebook.com/ServiceSandGC/?locale=ar_AR,https://www.instagram.com/servicesolutionsgc/,,,,,success
home builders,19041,Spire Builders LLC,"Paoli, PA",(610) 687-1925,https://spirebuilders.com/,4.5,26,2614763705602049704,,NO,"19301info@spirebuilders.com, info@spirebuilders.com, info@website.com",,https://www.instagram.com/spirebuilders/,,,,,success
interior designers,07723,HHDesigners,"Toms River, NJ",(732) 400-5338,http://www.hhdesigners.com/,5.0,58,3937826660191912883,,NO,"office@hhdesigners.comSign, usoffice@hhdesigners.com",https://www.facebook.com/HHDESIGNERSS/,https://www.instagram.com/hhdesigners/channel/?hl=en,https://www.linkedin.com/company/hhdesigners/,https://www.youtube.com/channel/UCWE0tpBzBec3t8oMx7gQ3mA,https://twitter.com/hhdesigners,,success
architects,07620,Morpurgo Architects,"Ho-Ho-Kus, NJ",(201) 444-8333,http://www.morpurgoarchitects.com/,5.0,31,1820340467770399306,,NO,"07423201.788.7106info@morpurgoarchitects.com, hfmorpurgo@morpurgoarchitects.com",https://facebook.com/GusMorpurgoArchitects,https://instagram.com/morpurgo_architects/,,,,,success
kitchen contractors,11568,Impeccable Improvements LLC,,,http://impeccableimprovements.com/,4.7,15,9182108541185891591,,NO,,,,,,,,success
architects,11568,Churchward Architecture,,,https://www.churchward-architecture-ny.com/,5.0,1,16191775633980443608,,NO,"NYinfo@churchwardarch.com, form.Emailinfo@churchwardarch.comPhone",,,,,,,success
interior designers,07078,DNA Homestyling,"Montclair, NJ",(917) 518-9552,http://www.dnahomestyling.com/,5.0,12,11930822907308291894,,NO,hello@dna-design.co,https://www.facebook.com/sharer/sharer.php?u=https://dna-design.co/,https://www.instagram.com/dnahomestyling/,,,https://twitter.com/home?status=https://dna-design.co/,,success
interior designers,07078,ItectDesign llc.,"Bloomfield, NJ",(551) 352-4567,http://www.itectdesign.com/,5.0,7,6056359686516054917,,NO,"Contactfabio.alvarenga@i2a.com, Emailcontact@itectdesign.com, Homefabio.alvarenga@i2a.com, contact@itectdesign.com",https://www.facebook.com/itechdesign,https://www.instagram.com/itectdesign/,,,,,success
architects,19035,k YODER design,"Philadelphia, PA",(267) 994-1103,https://kyoderdesign.com/,4.9,12,1086344693867925867,,NO,info@kyoderdesign.com,https://www.facebook.com/kYODERdesign/,https://www.instagram.com/kyoderdesign/,https://www.linkedin.com/company/k-yoder-design/,,https://twitter.com/kYoderDesign,,success
remodeling contractors,07723,SUBSCRIBE HANDYMAN LLC,,(848) 220-4700,http://subscribehandyman.com/,5.0,32,9912482397655408939,,NO,needs.E-MailSupport@Subscribehandyman.comCall,https://www.facebook.com/Subscribehandyman/,https://www.instagram.com/accounts/login/?next=/subscribe_handyman/,,,,,success
remodeling contractors,07723,Miller & Sons Roofing & Remodeling,"Deal, NJ",(848) 315-3335,https://millersonsroofingremodeling.com/deal-nj/,4.9,66,6541309759996638614,,NO,,,,,,,,403
general contractors,07723,Angels General Contracting,,(973) 905-0275,https://www.angelcontractor.com/,5.0,31,18404075849344638561,,NO,angelgeneralcontracting@gmail.com,https://www.facebook.com/Angels-General-Contracting-105684098849857,https://www.instagram.com/angelgeneralcontracting/,,,,,success
architects,19085,Bloomfield Architects,"Newtown Square, PA",(484) 380-3400,http://www.bloomfieldarchitecture.com/,5.0,1,,,NO,"324-2266paulbloomfield@comcast.netCreated, 380-3400Paul@BloomfieldArchitecture.comMap",https://www.facebook.com/pages/Bloomfield-Architects/457839877630696?ref=br_tf,,https://www.linkedin.com/in/paul-bloomfield-aia-52150912?trk=hp-identity-name,,,,success
home builders,19041,Harth Builders | Philadelphia Home Remodeling,"Lower Gwynedd Township, PA",(215) 654-0364,http://harthbuilders.com/,4.9,43,12254024226634857162,,NO,"215-654-0877solutions@harthbuilders.com, solutions@harthbuilders.com",https://www.facebook.com/HarthBuilders/?rf=808784555885461,https://www.instagram.com/harthbuilders/?hl=en,https://www.linkedin.com/company/harthbuilders/,,,,success
home builders,11976,The Farrell Companies,"Bridgehampton, NY",(631) 537-1068,https://thefarrellcompanies.com/,3.7,21,11117223547113797627,,NO,"631.537.1068INFO@TheFarrellCompanies.com, info@thefarrellcompanies.com",https://www.facebook.com/FarrellBuildingCo,https://www.instagram.com/thefarrellcompanies/,,,,,success
home builders,19041,Pohlig Homes,"Malvern, PA",(610) 647-4700,http://www.pohlighomes.com/,4.2,10,6253074153630192701,,NO,,,https://www.instagram.com/pohlighomes/,,,,,success
architects,07620,Clawson Architects,"Maplewood, NJ",(973) 313-2724,http://www.clawsonarchitects.com/,4.2,20,12622371824717219860,,NO,,https://www.facebook.com/ClawsonArchitects/,https://www.instagram.com/clawson_architects/,https://www.linkedin.com/company/2714271/,,,,success
kitchen contractors,11568,U kitchen and Bath LLc,"Jericho, NY",(516) 876-6888,http://www.ukitchenandbath.com/,4.9,89,9708087265789868700,,NO,,,,,,,,success
architects,11976,"John P. Laffey Architect A.I.A., P.C.","Water Mill, NY",(631) 726-5108,http://www.laffeyarchitects.com/,4.2,5,8984026100938785768,,NO,contact@laffeyarchitects.com,https://www.facebook.com/johnlaffeyarchitects/,https://www.instagram.com/johnlaffeyarchitects/,,,,,success
home builders,11976,BUILDTHEORY,"Bridgehampton, NY",(631) 537-8955,http://www.buildtheoryinc.com/,5.0,2,3542312779077861714,,NO,631.537.8955info@buildtheoryinc.combottom,,http://instagram.com/buildtheory,,,,,success
home builders,19041,Penn Wynne Homes,"Wynnewood, PA",(484) 798-0330,http://pennwynnehomes.com/,5.0,2,3270310480614276103,,NO,contact@pennwynnehomes.com,http://www.facebook.com/pennwynnehomes,,,,http://www.twitter.com/pennwynnehomes,,success
architects,11976,Stelle Lomont Rouhani Architects,"Bridgehampton, NY",(631) 537-0019,http://www.stelleco.com/,5.0,1,8868751386471463796,,NO,"10010slra@stelleco.com, 537-0019slra@stelleco.com",,https://www.instagram.com/stellelomontrouhaniarchitects,,,,,success
general contractors,07723,SC Contracting Services,,(732) 290-5199,http://sccontractingservices.com/,5.0,130,15073793523227993990,,NO,scottynysc@gmail.com,,,,,,,success
remodeling contractors,07723,Hands-On Handyman,"Ocean Township, NJ",(908) 772-8282,https://handsonhandymannj.com/,5.0,12,15101045510398464299,,NO,,https://www.facebook.com/honhandymannj/,https://www.instagram.com/handsonhandymannj/,https://www.linkedin.com/company/handsonhandymannj,https://www.youtube.com/@handsonhandymannj,http://www.twitter.com/honhandymannj,https://www.tiktok.com/@handsonhandymannj,success
interior designers,07078,Whyte Birch Interiors LLC,"Glen Ridge, NJ",(973) 524-6754,http://www.whytebirchinteriors.com/,5.0,8,5064737546350763178,,NO,grace@whytebirchinteriors.com,https://www.facebook.com/whytebirchinteriors,https://www.instagram.com/whytebirchinteriors,,,,,success
general contractors,11568,Wagner Construction Co. Inc.,"Hicksville, NY",(516) 461-2627,https://www.wagnerconstruction.us/,4.7,50,18063393733447456087,,NO,wagconstruction@aol.com,https://facebook.com/1775411565811512,https://instagram.com/wagconstruction,,,,,success
interior designers,07723,Evenflow Interiors,"Wall Township, NJ",(908) 309-6697,https://www.evenflowinteriors.com/,5.0,8,6994278320498068918,,NO,info@evenflowinteriors.com,https://www.facebook.com/EvenFlowInteriors/,https://instagram.com/evenflowinteriors/,,,,,success
interior designers,07723,"Beyond Interior Design, LLC",,(908) 229-9637,https://beyondinteriordesignnj.net/,5.0,22,616570223394684732,,NO,peggy2314@icloud.com,https://www.facebook.com/beyondinteriordesign,https://www.instagram.com/beyondinteriordesignnj/,,,,,success
kitchen contractors,19041,215Mercury Kitchen & Bath Remodeling,"Jenkintown, PA",(215) 637-2879,https://215mercury.com/,4.9,156,8843490602109531697,,NO,"Info@215mercury.com, Sales@215mercury.com, info@215Mercury.comHIC",https://www.facebook.com/215Mercury,https://www.instagram.com/215mercury/,,,,,success
architects,07078,"AS Architectural Design, LLC","Roseland, NJ",(973) 302-3022,https://asadesignsllc.com/,4.8,17,9915963655812669509,,NO,asedra@asadesignsllc.comHoursMonday,,,,,,,success
home builders,11976,South Fork Custom Home Development,"Southampton, NY",(631) 204-8184,http://www.southforkcustomhomedevelopment.com/,,,3313619382663426865,,NO,info@southforkcustomhomedevelopment.com,https://www.facebook.com/SouthForkCustomHomeDevelopment/,https://instagram.com/southforkcustomhomes,,https://www.youtube.com/channel/UCedO7_VQqslPuQN8Ws7KPTg,,,success
interior designers,07620,Lily and Nest Homes - Interior Design Services,,(551) 800-7380,https://www.lilyandnesthomes.com/,5.0,6,15252926630690491701,,NO,form.Emailinfo@lilyandnesthomes.comPhone,,http://instagram.com/lilyandnesthomes,,,,,success
general contractors,11568,Aris Construction Group Corp,"Roosevelt, NY",(516) 406-1842,https://arisli.com/,5.0,33,8337361494188986218,,NO,vginia_gonzalez@yahoo.com,,,,,,,success
architects,07620,Zimbler Architecture,"Freehold, NJ",(732) 780-8850,http://www.zim-arch.com/,4.9,9,10265543905233212293,,NO,"alice@zim-arch.com, office@zim-arch.com",https://www.facebook.com/Zimbler-Architecture-113046400441575/,,,,,,success
interior designers,19085,Kimberly Barr Interior Design,,(267) 250-2376,http://www.kbarrinteriordesign.com/,5.0,8,1868072152461990111,,NO,"KBARRINTERIOR@GMAIL.COM, kbarrinterior@gmail.com, kbarrinterior@gmail.comPhone",https://www.facebook.com/KimberlyBarrInteriorDesign/,http://instagram.com/kimberlybarrinteriordesign,,,,,success
general contractors,07723,Glen Construction LLC,,(973) 883-6497,https://glenconstructionllc.com/,4.9,142,3807517702074184103,,NO,glenconstructionllc23@gmail.com,https://www.facebook.com/p/Glen-Construction-Llc-61574778706397/,https://www.instagram.com/glenconstructionllc/,,,,,success
remodeling contractors,07723,FB Home Improvements,,(732) 829-5338,https://fbhomeimprovementsllc.com/,5.0,43,8625503393349195421,,NO,fbhomeimprovements@yahoo.com,https://www.facebook.com/fbhomeimprovements/,https://www.instagram.com/fbhomeimprovementsllc/,,,,,success
interior designers,07723,Acker Bryant Design,"Deal, NJ",(732) 686-1380,https://ackerbryant.com/,5.0,1,14414079658849277713,,NO,ackerbryant@yahoo.com,,http://instagram.com/ackerbryant,,,,,success
architects,07723,McHugh Architecture,"Manasquan, NJ",(732) 722-7737,http://www.mchugharchitecture.com/,5.0,8,14945674984619527853,,NO,,https://www.facebook.com/Brendan-McHugh-Architecture-156865267680448/,https://www.instagram.com/mchugharchitecture/,https://www.linkedin.com/company/mchugh-architecture/,https://www.youtube.com/@mchugharchitecture9856,,,success
interior designers,07620,"Kelly Home Designs Staging and Interiors, LLC",,(201) 777-0453,https://www.kellyhomedesigns.com/,4.9,34,8403524070650585002,,NO,jodi@kellyhomedesigns.com,https://www.facebook.com/KELLYHOMEDESIGNS,https://www.instagram.com/kellyhomedesigns/,,,,,success
home builders,19041,DeLuca Homes,"Langhorne, PA",(267) 550-5116,http://www.delucahomes.com/?utm_campaign=gmb,3.7,25,6111617466994478082,,NO,,https://www.facebook.com/delucahomes/,https://www.instagram.com/delucahomes,https://www.linkedin.com/company/deluca-homes,https://www.youtube.com/user/DeLucaHomes,https://twitter.com/DeLucaHomes1,,success
architects,07620,QMA Architects,"Ventnor City, NJ",(609) 214-4869,http://www.qma-co.com/,5.0,2,10686436197857835110,,NO,,,,http://www.linkedin.com/in/toddmillerqma,,,,success
kitchen contractors,19041,Mark IV Kitchen & Bath Gallery,"Abington, PA",(215) 657-6110,http://www.markivkitchens.com/,4.8,36,8438297432520470718,,NO,,https://www.facebook.com/ClassicKitchenAndBath,,,https://www.youtube.com/watch?v=mkMIrNLdJB4,https://twitter.com/kitchensandmore,,success
general contractors,11568,Casella Construction Corporation,"Westbury, NY",(516) 621-1500,http://www.casellaconstruction.com/,5.0,1,9637435920319193419,,NO,,,,https://www.linkedin.com/company/casella-construction-corporation/about/,,,,success
home builders,19041,Keystone Custom Homes,"Lancaster, PA",(717) 921-4272,https://www.keystonecustomhome.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_granite_run,4.2,485,9509046963083444482,,NO,onlineadvisor@keystonecustomhome.com,https://www.facebook.com/keystonecustomhomes/,https://www.instagram.com/kchhomes/,,https://www.youtube.com/user/KeystoneCustomHomes,,,success
home builders,11976,Abstract Builders,"East Hampton, NY",(631) 527-5195,http://abstract.builders/,3.7,3,14582968513059330451,,NO,,https://www.facebook.com/EHabstractbuilders/#,https://www.instagram.com/abstractbuilders/,https://linkedin.com,https://youtube.com,,,success
kitchen contractors,19041,Elite Kitchen & Bath Design LLC,"Warrington, PA",(215) 343-5555,https://elitekitchenbathdesign.com/,4.9,92,14695280656823851462,,NO,design@elitekitchenbathdesign.com,https://www.facebook.com/EliteKitchenAndBathDesign,https://www.instagram.com/EliteKitchenBathDesign,,,,,success
architects,19041,VSBA Architects & Planners,"Philadelphia, PA",(215) 487-0400,http://www.vsba.com/,5.0,2,13251040202995073993,,NO,info@vsba.com,https://www.facebook.com/VSBA.LLC/,https://www.instagram.com/vsba_architects_and_planners,https://www.linkedin.com/company/vsba-architects-and-planners,,https://twitter.com/VSBAllc,,success
interior designers,07723,HV Design Group,"Colts Neck, NJ",(732) 252-9900,https://hvdesigngroup.com/,4.9,20,7583607801890897435,,NO,,https://www.facebook.com/hvdesigngroup/,https://www.instagram.com/hvdesigngroup/,,https://www.youtube.com/channel/UCfLIJ2Jkkv44glxcHyNizhQ,https://twitter.com/hv_interiors,,success
home builders,07711,Haven Custom Homes,,(201) 726-6997,http://www.havencustomhome.com/,5.0,15,102564981210022068,,NO,havencustomhomes@gmail.com,https://www.facebook.com/wix,https://www.instagram.com/wix,,,,,success
